ARTIST,CONTRIBUTING ARTIST,TITLE,KEY,BPM,TYPE,YEAR
Ed Sheeran,,How Would You Feel,A,140.0,Western,2017.0
Justin Bieber,Big Sean,As Long As You Love Me,D#,140.0,Western,2012.0
OneRepublic,,If I Lose Myself,D,140.0,Western,2013.0
Demi Lovato,,Butterfly,F#,140.0,Western,2021.0
Bruno Mars,CeeLo Green & B.o.B,The Other Side,G#,140.0,Western,2010.0
Taylor Swift,,Wildest Dreams,G#,140.0,Western,2015.0
MØ ,,Glass,C,140.0,Western,2013.0
Miley Cyrus,,Malibu,G#,140.0,Western,2017.0
Ke$ha,,Potato Song (Cuz I Want To),D#,140.0,Western,2020.0
Ellie Goulding,,Wine Drunk,D,140.0,Western,2020.0
BØRNS,,"10,000 Emerald Pools",C#,140.0,Western,2015.0
Charli XCX,,Boys,D,140.0,Western,2017.0
Beyoncé,Jay-Z,Drunk in Love,G#,140.0,Western,2014.0
Nicki Minaj,Beyonce,Feeling Myself,G,140.0,Western,2014.0
Bruno Mars,,Gorilla,D,140.0,Western,2012.0
Naughty Boy,Beyoncé & Arrow Benjamin,Runnin' (Lose it All),F#,140.0,Western,2015.0
Taylor Swift,,It's Nice To Have A Friend,A#,140.0,Western,2019.0
Nicki Minaj,,Dear Old Nicki,G#,140.0,Western,2010.0
Rina Sawayama,,Snakeskin,D#,140.0,Western,2020.0
Taylor Swift,,The Story Of Us,E,140.0,Western,2010.0
Post Malone,"Ozzy Osbourne, Travis Scott",Take What You Want,E,140.0,Western,2017.0
Cashmere Cat,Ariana Grande,Adore,G#,140.0,Western,2015.0
Ellie Goulding,,Love I'm Given,E,140.0,Western,2020.0
Silento,,Watch Me (Whip/Nae Nae),G#,140.0,Western,2015.0
Ariana Grande,,Make Up,D,140.0,Western,2019.0
Ariana Grande,Lil Wayne,Let Me Love You,G,139.0,Western,2016.0
Kiiara,,Gloe,C#,139.0,Western,2018.0
Katy Perry,,Mannequin,G,139.0,Western,2008.0
Meghan Trainor,,Lips Are Movin,G,139.0,Western,2014.0
Dua Lipa ,,Scared To Be Lonely,E,138.0,Western,2018.0
Megan Thee Stallion,Young Thug,Don't Stop,F,138.0,Western,2020.0
Melanie Martinez,,Pity Party,A,138.0,Western,2015.0
Shakira,,Did It Again,D#,138.0,Western,2009.0
Kelly Clarkson,,Invincible,F,138.0,Western,2015.0
Beyoncé,The Weeknd,6 Inch,C#,138.0,Western,2016.0
MARINA,,Ancient Dreams In A Modern Land,C#,138.0,Western,2021.0
Martin Garrix,Dua Lipa ,Scared To Be Lonely,E,138.0,Western,2017.0
Ariana Grande,,Bad Idea,F#,138.0,Western,2019.0
Coldplay,,Viva La Vida,G#,138.0,Western,2008.0
Lana Del Rey,,This Is What Makes Us Girls,F,138.0,Western,2011.0
One Direction,,Drag Me Down,D#,138.0,Western,2015.0
Lady Gaga,Florence Welch,Hey Girl,F,138.0,Western,2016.0
Echosmith,,Come Together,C,138.0,Western,2014.0
DJ Khaled,Drake,For Free,F#,138.0,Western,2016.0
Evanescence,,Hello,D,138.0,Western,2003.0
Machine Gun Kelly,Camilla Cabello,Bad Things,D,138.0,Western,2016.0
Meghan Trainor,,My Selfish Heart,C#,138.0,Western,2015.0
Shakira,Rihanna,Can't Remember to Forget You,D,138.0,Western,2014.0
Jonas Brothers,,Sucker,E,138.0,Western,2019.0
Ed Sheeran,Stormzy,Take Me Back To London,F#,138.0,Western,2019.0
Lana Del Rey,,Cinnamon Girl,A,138.0,Western,2019.0
Billie Eilish,,i love you,C,138.0,Western,2019.0
Chloe X Halle,,Intro,G,137.2,Western,2020.0
Chloe X Halle,,Forgive Me,G,137.2,Western,2020.0
Idina Menzel,,Let It Go,G#,137.0,Western,2014.0
Beyoncé,Nicki Minaj,Flawless,D#,137.0,Western,2014.0
FKA Twigs,,Sad Day,D#,137.0,Western,2019.0
P!nk,,I Am Here,F,137.0,Western,2017.0
Chloe X Halle,,Tipsy,A,137.0,Western,2020.0
Ava Max,,Belladonna,E,137.0,Western,2020.0
Ellie Goulding,,Lost And Found,C,137.0,Western,2015.0
My Chemical Romance,,"Save Yourself, I'll Hold Them Back",G,137.0,Western,2010.0
Khalid,,Young Dumb & Broke,F#,137.0,Western,2017.0
Beyoncé,Chimamanda Ngozi Adiche,***Flawless,D#,137.0,Western,2014.0
Imagine Dragons,,Radioactive ,D,136.5,Western,2013.0
Beyoncé,Jack White,Don't Hurt Yourself,C,136.43,Western,2016.0
Ariana Grande,,Moonlight,A,136.36,Western,2016.0
Beyoncé,,All Night,B,136.0,Western,2016.0
Taylor Swift,,This Is Me Trying,A,136.0,Western,2020.0
Lady Gaga,"T.I., Too $hort & Twista",Jewels N' Drugs,G,136.0,Western,2013.0
Zara Larsson,,I Need Love,G#,136.0,Western,2021.0
Niall Horan,,San Francisco,A#,136.0,Western,2020.0
Selena Gomez & The Scene,,My Dillema,A,136.0,Western,2014.0
Hilary Duff,,One In A Million,G,136.0,Western,2015.0
NCT 127  ,,Day Dream,E,136.0,Western,2020.0
Sam Hunt,,Break Up In A Small Town,G#,136.0,Western,2014.0
Taylor Swift,,Mr. Perfectly Fine (Taylor's Version) (From The Vault),D,136.0,Western,2021.0
MARINA,,Sex Yeah,C#,136.0,Western,2012.0
Pitbull,Christina Aguilera,Feel This Moment,G,136.0,Western,2013.0
Dua Lipa,,Last Dance,B,136.0,Western,2017.0
Tori Kelly,,First Heartbreak,F#,136.0,Western,2015.0
Avril Lavigne,,Tomorrow,A,136.0,Western,2002.0
SOPHIE,,Not Okay,A#,136.0,Western,2018.0
Paramore,,Still Into You,F,136.0,Western,2013.0
Lana del Rey,,Love Song,A,136.0,Western,2019.0
Charli XCX,Simon Le Bon,Kingdom,A,136.0,Western,2015.0
Halsey,,Without Me,F#,136.0,Western,2020.0
Ciara,,Body Party,A,136.0,Western,2013.0
Katy Perry,,Resilient,C,136.0,Western,2020.0
Taylor Swift,,Don't Blame Me,C,136.0,Western,2017.0
Lana Del Rey,,Lolita,D#,136.0,Western,2011.0
SOPHIE,,Not Okay,D,136.0,Western,2018.0
Melanie Martinez,(Pity Party EP Version),Pity Party,A,136.0,Western,2016.0
ZAYN,,BeFoUr,G,136.0,Western,2016.0
Billie Eilish,,Six Feet Under,D,135.0,Western,2016.0
Dizzy,,Piroucette,D,135.0,Western,2018.0
Ed Sheeran,,Castle On The Hill,D,135.0,Western,2016.0
Oh Wonder,,Body Gold,D,135.0,Western,2015.0
Britney Spears,(Solo)/Tinashe,Slumber Party,C,135.0,Western,2016.0
Imagine Dragons,,Burn Out,C#,135.0,Western,2018.0
MARINA,,Venus Fly Trap,C,135.0,Western,2021.0
Charli XCX,,Claws,A#,135.0,Western,2020.0
Pentatonix,,Take Me Home,G#,135.0,Western,2015.0
Adele,,Someone Like You,A,135.0,Western,2011.0
BØRNS,,American Money,A,135.0,Western,2015.0
Selena Gomez,,Perfect,A,135.0,Western,2015.0
Finneas,,Lost My Mind,A#,135.0,Western,2019.0
Adam Lambert,,Never Close Your Eyes,G#,135.0,Western,2012.0
Lana Del Rey,,Lucky Ones,C,135.0,Western,2011.0
Ariana Grande,,In My Head,G,135.0,Western,2019.0
Melanie Martinez,,Sippy Cup,A#,135.0,Western,2015.0
Sabrina Carpenter,,Thumbs,D#,135.0,Western,2016.0
Drake,,Hotline Bling,F,135.0,Western,2015.0
Twenty One Pilots,,Leave The City,G,135.0,Western,2018.0
Lady Gaga,,Hair,F,135.0,Western,2011.0
Imagine Dragons,,Whatever It Takes,C#,135.0,Western,2017.0
Ariana Grande,,Snow In California,C#,135.0,Western,2013.0
BTS,,Inner Child,B,135.0,Western,2020.0
Cashmere Cat,Ariana Grande & Sia,Quit,D#,135.0,Western,2017.0
Pentatonix,,Where Are Ü Now,A,134.5,Western,2015.0
The Weeknd ,,Die For You,E,134.0,Western,2016.0
LMFAO,,Sorry For Party Rocking,A#,134.0,Western,2012.0
P!nk,,But We Lost It,A#,134.0,Western,2017.0
Justin Bieber,Travis Scott,No Sense,F,134.0,Western,2015.0
Dua Lipa,,We're Good,F#,134.0,Western,2021.0
Beyoncé,,Jealous,D#,134.0,Western,2014.0
Studio Killers,,Jenny,B,134.0,Western,2013.0
Halsey,,Finally / / beautiful stranger,G,134.0,Western,2020.0
Taylor Swift,,Innocent,E,134.0,Western,2010.0
Katy Perry,,The One That Got Away,E,134.0,Western,2011.0
Post Malone,,Hollywood's Bleeding,G,134.0,Western,2019.0
Post Malone,Justin Bieber,Deja Vu,G,134.0,Western,2016.0
WALK THE MOON,,Work This Body,E,134.0,Western,2014.0
Nicki Minaj,,I Lied,F,134.0,Western,2014.0
Melanie Martinez,,Gingerbread Man,B,134.0,Western,2015.0
Rihanna,,Pour It Up,A,134.0,Western,2013.0
Bruno Mars,,That's What I Like,C#,134.0,Western,2016.0
Miley Cyrus,Billy Idol,Night Crawling ,C#,134.0,Western,2020.0
Megan Thee Stallion,,What I Need,F#,134.0,Western,2020.0
Lauv,Sofia Reyes,El Tejano,C,134.0,Western,2020.0
Katy Perry,,Dance with the Devil,G#,134.0,Western,2017.0
Grimes,,Kill V. Maim,D,134.0,Western,2015.0
Meghan Trainor,,All About That Bass,A,134.0,Western,2014.0
Martin Garrix,Bebe Rexha,In The Name Of Love,G,134.0,Western,2016.0
Taylor Swift,Original/Taylor's Version,You're Not Sorry,F#,134.0,Western,2008.0
Justin Bieber,,Confident,G#,134.0,Western,2013.0
5 Seconds of Summer,,Close As Strangers,A,133.0,Western,2014.0
Panic! At The Disco,,The Overpass,F#,133.0,Western,2018.0
Nicki Minaj,Lil Wayne & Bobby V,Sex In The Lounge,C,133.0,Western,2012.0
AURORA,,The Seed,D#,133.0,Western,2019.0
Ava Max,,Sweet but Psycho,C#,133.0,Western,2018.0
Drake,The Throne/Kanye West & Jay Z,Pop Style,C,133.0,Western,2016.0
Shakira,Pitbull,Rabiosa,A#,133.0,Western,2010.0
Britney Spears,,Hold It Against Me,D#,133.0,Western,2011.0
Maude,,Time To Say Goodbye,A#,133.0,Western,2014.0
Ellie Goulding,,Winner,C,133.0,Western,2015.0
MARINA,,Homewrecker,C,133.0,Western,2012.0
Britney Spears,(Solo)/Nicki Minaj & Kesha,Till The World Ends,D#,132.0,Western,2011.0
Taylor Swift,,Stay Beautiful,G#,132.0,Western,2006.0
Iggy Azalea,T.I.,Change Your Life,A,132.0,Western,2017.0
Drake,Nicki Minaj,Make Me Proud,E,132.0,Western,2010.0
Post Malone,,Saint-Tropez,C,132.0,Western,2019.0
Ellie Goulding,,Don't Need Nobody,G,132.0,Western,2015.0
Ariana Grande,,Bad Decisions,G,132.0,Western,2016.0
My Chemical Romance,,Planetary (GO!),G,132.0,Western,2010.0
Lana Del Rey,,High By The Beach,D,132.0,Western,2015.0
The Weeknd ,,Nothing Compares,E,132.0,Western,2020.0
Demi Lovato,Iyaz,You're My Only Shorty,C#,132.0,Western,2011.0
Italobrothers,,Kings & Queens,B,132.0,Western,2016.0
Lizzo,,Lingerie,F,132.0,Western,2019.0
Nicki Minaj,,Up In Flames,B,132.0,Western,2012.0
Selena Gomez & The Scene,,Naturally,C#,132.0,Western,2010.0
That Poppy,,Altar,F,132.0,Western,2016.0
Madonna,,Girl Gone Wild,B,132.0,Western,2012.0
Lana Del Rey,,Bartender,C,132.0,Western,2019.0
Katy Perry,,Hot N Cold,G,132.0,Western,2009.0
Katy Perry,,Save As Draft,A,132.0,Western,2017.0
Taylor Swift,,Superman,G,132.0,Western,2010.0
Lana Del Rey,,Music To Watch Boys To,E,132.0,Western,2015.0
Lana Del Rey,,Burning Desire,G,132.0,Western,2012.0
Ariana Grande,,POV ,D#,132.0,Western,2020.0
PSY,,Gangnam Style,D,132.0,Western,2012.0
Ariana Grande,Iyaz,You're My Only Shawty,C#,132.0,Western,2011.0
Katy Perry,Juicy J,Dark Horse,C#,132.0,Western,2014.0
Kelly Clarkson,,Because of You,G#,132.0,Western,2004.0
Hilary Duff,,Brave Heart,D#,132.0,Western,2015.0
Taylor Swift,,Sad Beautiful Tragic,G,131.65,Western,2012.0
Nicki Minaj,,Beautiful Sinner,F,131.5,Western,2012.0
Birdy,,Older,E,131.37,Western,0.0
Sia,,Fair Game,G,131.12,Western,2014.0
Zendaya,,Fireflies,G,131.0,Western,2013.0
Arctic Monkeys,,I Want It All,C,131.0,Western,2013.0
One Direction,,You & I,C#,131.0,Western,2014.0
Katy Perry,,Waking Up In Vegas,F,131.0,Western,2008.0
Ariana Grande,Future,Everyday,A#,131.0,Western,2016.0
Greyson Chance,,Unfriend You,G,131.0,Western,2011.0
Travis Scott,,Antidote,C#,131.0,Western,2015.0
Lady Gaga,,Judas,D#,131.0,Western,2011.0
Ellie Goulding,,Devotion,D#,131.0,Western,2015.0
Lizzo,,Crybaby,E,131.0,Western,2019.0
Oh Wonder,,White Blood,C,131.0,Western,2015.0
Selena Gomez,,Nobody,A#,131.0,Western,2015.0
Natalie LaRose,Fetty Wap,All Around The World,F#,131.0,Western,2015.0
Lady Gaga,,Marry The Night,C,131.0,Western,2011.0
Doja Cat,,Cyber Sex,G#,131.0,Western,2019.0
Birdy,,All You Never Say,C,130.68,Western,2013.0
Justin Bieber,,All That Matters,E,130.0,Western,2013.0
AURORA,,Warrior,G,130.0,Western,2016.0
Lana Del Rey,,Fucked My Way Up To The Top,A#,130.0,Western,2014.0
FKA Twigs,,Home With You,C,130.0,Western,2019.0
Selena Gomez & The Scene,,Hit The Lights,G,130.0,Western,2012.0
Taylor Swift ,,State Of Grace,E,130.0,Western,2012.0
Anna Kendrick,,Cups,C,130.0,Western,2013.0
Jay Sean,Lil Wayne,Down,D,130.0,Western,2009.0
Big Bang,,Fantastic Baby,F,130.0,Western,2012.0
Halsey,,Eyes Closed,E,130.0,Western,2017.0
Taylor Swift,,Cardigan,D#,130.0,Western,2020.0
David Guetta,Flo Rida & Nicki Minaj,Where Them Girls At,D#,130.0,Western,2011.0
Lizzo,,Better In Color,G,130.0,Western,2019.0
Birdy,,Home,C,130.0,Western,
Black Eyed Peas,,Boom Boom Pow,C,130.0,Western,2009.0
Arctic Monkeys,,Snap Out of It,G#,130.0,Western,2013.0
Taylor Swift,Original/Taylor's Version,You Belong With Me,F#,130.0,Western,2008.0
Justin Bieber,(Solo)/Usher,Somebody To Love,A#,130.0,Western,2011.0
Britney Spears,,If U Seek Amy,C,130.0,Western,2008.0
Imagine Dragons,,Cha Ching (Til We Grow Older),G,130.0,Western,2012.0
Nathan Skyes,(Solo)/Ariana Grande,Over and Over Again,D#,130.0,Western,2016.0
MARINA,,Seventeen,C,130.0,Western,2010.0
Beyoncé,,Sorry,D,130.0,Western,2016.0
Lily Allen,,Sheezus,C#,130.0,Western,2014.0
Adam Lambert,,For Your Entertainment,F#,130.0,Western,2009.0
MARINA,,Guilty,A#,130.0,Western,2010.0
Bruno Mars,,Somewhere In Brooklyn,A#,130.0,Western,2010.0
Dua Lipa ,,Homesick,F#,130.0,Western,2018.0
Justin Bieber,Ludacris,Baby,D#,130.0,Western,2010.0
Ashnikko,,Little Boy,A,130.0,Western,2021.0
Nicki Minaj,,Put You In A Room,B,130.0,Western,2014.0
Halsey,,Is There Somewhere,A,130.0,Western,2014.0
Halsey,,Castle,A#,130.0,Western,2015.0
Nicki Minaj,,Grand Piano,E,130.0,Western,2014.0
Post Malone,,White Iverson,G,130.0,Western,2015.0
Arctic Monkeys,,I Wanna Be Yours,D#,130.0,Western,2013.0
Demi Lovato,,Anyone,F#,130.0,Western,2021.0
Lana Del Rey,,Fuck it I love you,C,130.0,Western,2019.0
LMFAO,Lauren Bennett & GoonRock,Party Rock Anthem,G#,130.0,Western,2011.0
Jessie J,,It's My Party,A,130.0,Western,2013.0
Billie Eilish,,Party Favor,C,130.0,Western,2017.0
Jennifer Lopez,Pitbull,On The Floor,F#,130.0,Western,2011.0
Megan Thee Stallion,DaBaby,Cry Baby,B,130.0,Western,2020.0
Foster The People,,Coming Of Age,A#,130.0,Western,2014.0
The Vamps,,Can We Dance,E,130.0,Western,2014.0
twenty one pilots,,Car Radio,C,130.0,Western,2013.0
Beyoncé,,Pretty Hurts,B,130.0,Western,2014.0
twenty one pilots,,Guns For Hands,F#,130.0,Western,2013.0
Liam Payne,,Both Ways,G#,130.0,Western,2019.0
Tinashe,,Feels Like Vegas,D,130.0,Western,2014.0
Katy Perry,,International Smile,G,130.0,Western,2013.0
Melanie Martinez,,Dollhouse,D#,130.0,Western,2014.0
Demi Lovato,,Good Place,G,130.0,Western,2021.0
Lady Gaga,,Scheiße,D#,130.0,Western,2011.0
Little Mix,,I Won't,C,130.0,Western,2015.0
Taylor Swift,,Cardigan,G#,130.0,Western,2020.0
Jonas Brothers,,Strangers,C#,130.0,Western,2019.0
Billie Eilish,,Hostage,C,130.0,Western,2017.0
Ariana Grande,,Better Left Unsaid,A,130.0,Western,2014.0
Major Lazer,Ellie Goulding & Tarrus Riley,Powerful,D,130.0,Western,2015.0
Justin Bieber,,Love Me,D#,130.0,Western,2009.0
Doja Cat,,Better Than Me,C#,130.0,Western,2019.0
Britney Spears,,I Wanna Go,F,130.0,Western,2011.0
KARD,,Dumb Litty,G,130.0,Western,2020.0
Ariana Grande,Zedd,Break Free,A#,130.0,Western,2014.0
AURORA,,Queendom,C#,130.0,Western,2018.0
Blackpink,,How You Like That,F#,130.0,Western,2020.0
twenty one pilots,,Heavydirtysoul,F,130.0,Western,2015.0
Usher,will.i.am,OMG,G,130.0,Western,2010.0
AURORA,,All Is Soft Inside,F,130.0,Western,2018.0
My Chemical Romance,,Summertime,D,130.0,Western,2010.0
David Guetta,Sia,She Wolf,G,130.0,Western,2013.0
Camila Cabello,,Never Be the Same,C,130.0,Western,2017.0
Oh Wonder,,Technicolour Beat,G#,130.0,Western,2015.0
Britney Spears,,Big Fat Bass,D#,130.0,Western,2011.0
Nicki Minaj,,Anaconda,E,130.0,Western,2014.0
2NE1,,Gotta Be You,B,130.0,Western,2014.0
Zedd,Matthew Koma,Spectrum,D#,130.0,Western,2012.0
Ava Max,,So Am I,F#,130.0,Western,2019.0
Taylor Swift,,My Tears Ricochet,C,130.0,Western,2017.0
LMFAO,,Sexy and I Know It,A#,130.0,Western,2011.0
Ava Max,,Kings And Queens,E,130.0,Western,2020.0
Young The Giant ,,My Body,F,130.0,Western,2010.0
Pitbull,Ke$ha,Timber,B,130.0,Western,2014.0
Dizzy,,Calico,G#,130.0,Western,2018.0
Lady Gaga,,Million Reasons,C,130.0,Western,2016.0
Major Lazer,"Mc Lan, Anitta, BEAM, & Diplo",Rave de Favela,C,130.0,Western,2020.0
will.i.am,Britney Spears,Scream and Shout,A#,130.0,Western,2013.0
MØ ,,Don't Wanna Dance,A#,130.0,Western,2014.0
Katy Perry,,I Kissed A Girl,C,130.0,Western,2008.0
Kygo,St. Lundi,To Die For,C,130.0,Western,2020.0
Echosmith,,Cool Kids,G#,130.0,Western,2015.0
Demi Lovato,,The Kind Of Lover I Am,A,130.0,Western,2021.0
Zedd,Selena Gomez,I Want You To Know,C,130.0,Western,2015.0
Rebecca Black,,The Great Divide,G,130.0,Western,2016.0
Chris Brown,,Yeah 3X,D,130.0,Western,2011.0
Imagine Dragons,,Bullet In A Gun,D#,130.0,Western,2018.0
Katy Perry,,Part of Me,F,130.0,Western,2012.0
Chris Brown,(Solo)/Rihanna,Turn Up The Music,G#,130.0,Western,2012.0
Sia,(Solo)/The Weeknd,Elastic Heart,A,130.0,Western,2014.0
Troye Sivan,Alex Hope,BLUE,A,130.0,Western,2015.0
Demi Lovato,,Confident,F#,130.0,Western,2015.0
NCT 127  ,,Love Song,B,130.0,Western,2020.0
Rihanna,David Guetta,Right Now,F#,130.0,Western,2013.0
Demi Lovato,,Wildfire,G#,130.0,Western,2015.0
Pokémon,,Lavender Town,C,129.94,Western,1997.0
Armin Van Buuren,Trevor Guthrie,This Is What It Feels Like,G#,129.85,Western,2013.0
Birdy,,Dream,D,129.84,Western,
MARINA,,Goodbye,A,129.0,Western,2021.0
Ke$ha,,Cowboy Blues,C#,129.0,Western,2020.0
Swedish House Mafia,John Martin,Don't You Worry Child,D,129.0,Western,2012.0
Jennifer Lopez,Pitbull/Iggy Azalea,Booty,C,129.0,Western,2014.0
Jessie J,(Solo)/Big Sean & Dizzee Rascal,Wild,D,129.0,Western,2013.0
Pitbull,"Ne-Yo, Afrojack & Nayer",Give Me Everything,D#,129.0,Western,2011.0
Fergie,,Fergalicious,C#,129.0,Western,2006.0
Nicki Minaj,Natasha Bedingfield,Last Chance,E,129.0,Western,2010.0
ZAYN,,rEaR vIeW,C,129.0,Western,2016.0
Lorde,,Green Light,A,129.0,Western,2017.0
Jason Derulo,,If It Ain't Love,C#,129.0,Western,2016.0
Gotye,Kimbra,Somebody That I Used to Know,F,129.0,Western,2012.0
Kelly Clarkson,,Already Gone,A,129.0,Western,2009.0
Calvin Harris,Ne-Yo,Let's Go,G,129.0,Western,2012.0
Enrique Iglesias,,I Like It,G#,129.0,Western,2010.0
Young The Giant,,Cough Syrup,D,129.0,Western,2011.0
Hozier,,Take Me To Church,G,129.0,Western,2015.0
Ariana Grande,,Higher,G#,129.0,Western,2008.0
Ke$ha,,Summer,D,129.0,Western,2020.0
Katy Perry,,Unconditionally,G,129.0,Western,2014.0
The Wanted,,I Found You,C,129.0,Western,2013.0
Taylor Swift,,All You Had To Do Was Stay,F,129.0,Western,2014.0
Katy Perry,,Self Inflicted,D,128.29,Western,2008.0
Hilary Duff,,Confetti,B,128.0,Western,2015.0
Flo Rida,David Guetta,Club Can't Handle Me,C,128.0,Western,2010.0
Taylor Swift,,Look What You Made Me Do,C,128.0,Western,2017.0
Grimes,,Venus Fly,D,128.0,Western,2015.0
Black Eyed Peas,,I Gotta Feeling,G,128.0,Western,2009.0
Karmin,,Hello,F,128.0,Western,2012.0
Carly Rae Jepsen,,This Kiss,F,128.0,Western,2012.0
Nicki Minaj,,Automatic,F,128.0,Western,2012.0
Justin Bieber,Nicki Minaj,Beauty and A Beat,C,128.0,Western,2013.0
Lady Gaga,,Electric Chapel,C,128.0,Western,2011.0
Lady Gaga,,Highway Unicorn (Road To Love),C,128.0,Western,2011.0
AURORA,,Animal,F#,128.0,Western,2019.0
Hilary Duff,,Arms Around A Memory,F,128.0,Western,2015.0
Zendaya,,Bottle You Up,F,128.0,Western,2013.0
Christina Aguilera,,Ain't No Other Man,A,128.0,Western,2006.0
Kelly Clarkson,,People Like Us,F#,128.0,Western,2013.0
Zedd,Jon Bellion,Beautiful Now,D,128.0,Western,2015.0
Owl City,Aloe Blacc,Verge,D,128.0,Western,2015.0
Rihanna,,S&M,F#,128.0,Western,2011.0
Finneas,,Let's Fall In Love For The Night,F,128.0,Western,2019.0
Jennifer Lopez,Pitbull,Dance Again,D,128.0,Western,2012.0
Zedd,Hayley Williams,Stay the Night,G#,128.0,Western,2013.0
Calvin Harris,,Feel So Close,G,128.0,Western,2012.0
Ariana Grande,,Wit It This Christmas,C,128.0,Western,2015.0
David Guetta,Akon,Crank It Up,A,128.0,Western,2012.0
Laura Marano,,Boombox,A,128.0,Western,2016.0
Ariana Grande,,Nasty,A,128.0,Western,2020.0
Bastille,,WHAT YOU GONNA DO???,G,128.0,Western,2020.0
Justin Bieber,,The Most,G,128.0,Western,2015.0
Nicki Minaj,,Roman Holiday,D#,128.0,Western,2012.0
Bonnie McKee,,American Girl,D#,128.0,Western,2013.0
Mako,,Sunburst,D#,128.0,Western,2015.0
Black Eyed Peas,,The Time,E,128.0,Western,2010.0
Far East Movement,,Get Up,G#,128.0,Western,2012.0
Flo Rida,,Good Feeling,E,128.0,Western,2012.0
Avicii,Nicky Romero,I Could Be The One,A,128.0,Western,2013.0
MARINA,,Primadonna,G,128.0,Western,2012.0
Kesha,,Die Young,E,128.0,Western,2012.0
Nicki Minaj,,The Night Is Still Young,E,128.0,Western,2015.0
Ellie Goulding,,Tides,C#,128.0,Western,2020.0
David Guetta,Taped Rai,Just One Last Time,D#,128.0,Western,2013.0
2NE1,,Go Away,F#,128.0,Western,2010.0
AronChupa,,I'm An Albatraoz,D#,128.0,Western,2014.0
Britney Spears,,Work Bitch,G,128.0,Western,2013.0
Panic! At The Disco,,Nicotine,G#,128.0,Western,2013.0
Britney Spears,,Radar,G,128.0,Western,2007.0
DVBBS,Jay Hardway,Voodoo,F#,128.0,Western,2015.0
Ava Max,,Salt,F#,128.0,Western,2020.0
5 Seconds of Summer,,Broken Home,C#,128.0,Western,2015.0
Rita Ora,,Hell Of A Life,D#,128.0,Western,2018.0
David Guetta,Usher,Without You,D,128.0,Western,2011.0
Rihanna,,Where Have You Been,D#,128.0,Western,2012.0
will.i.am,Justin Bieber,#thatPOWER,A,128.0,Western,2013.0
Elle King,,America's Sweetheart,G#,128.0,Western,2015.0
Lady Gaga,,Swine,A#,128.0,Western,2013.0
Hilary Duff,,Rebel Hearts,D,128.0,Western,2015.0
BTS,,Stay,F#,128.0,Western,2020.0
Calvin Harris,Tinashe,Dollar Signs,A,128.0,Western,2014.0
Chris Brown,,Don't Wake Me Up,A#,128.0,Western,2012.0
Hollywood Undead,,Levitate,A#,128.0,Western,2011.0
Blackpink,,Lovesick Girls,F#,128.0,Western,2020.0
Selena Gomez & The Scene,,Round & Round,F,128.0,Western,2010.0
Zedd,Matthew Koma & Miriam Bryant,Find You,D#,128.0,Western,2014.0
Doja Cat,Smino,Won't Bite,F,128.0,Western,2019.0
FKA Twigs,,Mary Magdalene,E,128.0,Western,2019.0
David Guetta,Chris Brown & Lil Wayne,I Can Only Imagine,E,128.0,Western,2012.0
AURORA,,Under the Water,C,128.0,Western,2016.0
Far East Movement,Justin Bieber,Live My Life,F,128.0,Western,2012.0
Jason Derulo,,The Other Side,A,128.0,Western,2013.0
Selena Gomez,,Nobody Does It Like You,D#,128.0,Western,2013.0
Katy Perry,,Walking On Air,A,128.0,Western,2013.0
David Guetta,Nicki Minaj,Turn Me On,D#,128.0,Western,2012.0
Lady Gaga,,Diamond Heart,F#,128.0,Western,2016.0
Taylor Swift,Original/Taylor's Version,Forever & Always,A#,128.0,Western,2008.0
Mako,Madison Beer,I Won't Let You Walk Away,D#,128.0,Western,2015.0
Sia,,Move Your Body,C#,128.0,Western,2016.0
The Wanted,,Chasing the Sun,A#,128.0,Western,2012.0
Usher,,Scream,A#,128.0,Western,2012.0
Hilary Duff,,Picture This,G,128.0,Western,2015.0
BEAST,,Fiction,G,128.0,Western,2011.0
Lady Gaga,,Americano,G#,128.0,Western,2011.0
The Chainsmokers,SirenXX,Kanye,A#,128.0,Western,2014.0
Cash Cash,,Surrender,C#,128.0,Western,2014.0
Zedd,Foxes,Clarity,G#,128.0,Western,2013.0
Selena Gomez,,Undercover,A,128.0,Western,2013.0
Lady Gaga,,Angel Down,A,128.0,Western,2016.0
Lady Gaga,,The Edge Of Glory,A,128.0,Western,2011.0
Cash Cash,Bebe Rexha,Take Me Home,G,128.0,Western,2014.0
Lady Gaga,,Grigio Girls,C#,128.0,Western,2016.0
Bebe Rexha,The Chainsmokers,I Can't Stop Drinking About You,F#,128.0,Western,2014.0
Alessia Cara,Sebastian Kole,Stone,F#,128.0,Western,2015.0
Taylor Swift,,Cowboy Like Me,C,128.0,Western,2020.0
Ariana Grande,,Just Like Magic,G#,128.0,Western,2020.0
Martin Garrix,Usher,Don't Look Down,C,128.0,Western,2015.0
